Time_ms,CarCurPos_1,CarStoppedPos_1,CarVel_1,CarCurPos_2,CarStoppedPos_2,CarVel_2,CoilCurrent01,CoilCurrent02,CoilCurrent03,CoilCurrent04,CoilCurrent05,CoilCurrent06,CoilCurrent07,CoilCurrent08,CoilCurrent09,CoilCurrent10,CoilCurrent11,CoilCurrent12,PosError01,PosError02,PosError03,PosError04,PosError05,PosError06,PosError07,PosError08,PosError09,PosError10,PosError11,PosError12
14420,0,0,-0.38,1020.41,3730,-424.36,-0.13,0,0,-0.5,0.01,0,0,-0.01,0,0,0,-0.01,0,0,0,174.5,0,0,0,0,0,0,0,0
14430,0,0,-0.38,1020.41,3730,-424.36,-0.13,0,0,-0.5,0.01,0,-0.01,-0.01,0,0,0.01,0,0,0,0,174.5,0,0,0,0,0,0,0,0
14440,0,0,-0.38,1020.41,3730,-424.36,-0.13,0,0,-0.5,0.01,0,-0.01,-0.01,0,0,0.01,0,0,0,0,174.5,0,0,0,0,0,0,0,0
14450,0,0,-0.38,1020.41,3730,-424.36,-0.13,0,0,-0.5,0.01,0,-0.01,-0.01,0,0,0.01,0,0,0,0,174.5,0,0,0,0,0,0,0,0
14460,0,0,0.22,1004.94,3730,-440.76,-0.15,0,0,0.69,0,0.01,0.01,0,0.01,0,0,0.01,-0.5,0,0,180,0,0,0,0,0,0,0,0
14470,0,0,0.22,1004.94,3730,-440.76,-0.15,0,0,0.69,0,0.01,0.01,0,0.01,0,0,0.01,-0.5,0,0,180,0,0,0,0,0,0,0,0
14480,0,0,0.22,1004.94,3730,-440.76,-0.15,0,0,0.69,0,0.01,0.01,0,0.01,0,0,0.01,-0.5,0,0,180,0,0,0,0,0,0,0,0
14490,0,0,0.22,1004.94,3730,-440.76,-0.15,0,0,0.69,0,0.01,0.01,0,0.01,0,0,0.01,-0.5,0,0,180,0,0,0,0,0,0,0,0
14500,0,0,0.17,973.46,3730,-496.35,-0.13,0,0,-1.48,0,0,0.01,0,0.01,0,0,0.01,-0.5,0,0,154,0,0,0,0,0,0,0,0
14510,0,0,0.17,973.46,3730,-496.35,-0.13,0,0,-1.48,0,0,0.01,0,0.01,0,0,0.01,-0.5,0,0,154,0,0,0,0,0,0,0,0
14520,0,0,0.17,973.46,3730,-496.35,-0.13,0,0,-1.48,0,0,0,0.01,0,-0.01,0,0,-0.5,0,0,154,0,0,0,0,0,0,0,0
14530,0,0,0.17,973.46,3730,-496.35,-0.13,0,0,-1.48,0,0,0,0.01,0,-0.01,0,0,-0.5,0,0,154,0,0,0,0,0,0,0,0
14540,0,0,0.17,973.46,3730,-496.35,-0.13,0,0,-1.48,0,0,0,0.01,0,-0.01,0,0,-0.5,0,0,154,0,0,0,0,0,0,0,0
14550,0,0,-0.02,957.38,3730,-498.98,-0.12,0,-0.01,0.06,0.01,0,0,0,0,-0.01,0,0,-0.5,0,0,178,0,0,0,0,0,0,0,0
14560,0,0,-0.02,957.38,3730,-498.98,-0.12,0,-0.01,0.06,0.01,0,0,0,0,-0.01,0,0,-0.5,0,0,178,0,0,0,0,0,0,0,0
14570,0,0,-0.02,957.38,3730,-498.98,-0.12,0,-0.01,0.06,0.01,0,0,0,0,0,0,0,-0.5,0,0,178,0,0,0,0,0,0,0,0
14580,0,0,-0.02,957.38,3730,-498.98,-0.12,0,-0.01,0.06,0.01,0,0,0,0,0,0,0,-0.5,0,0,178,0,0,0,0,0,0,0,0
14590,0,0,-0.02,957.38,3730,-498.98,-0.12,0,-0.01,0.06,0.01,0,0,0,0,0,0,0,-0.5,0,0,178,0,0,0,0,0,0,0,0
14600,0,0,0.65,927.77,3730,-480.66,-0.13,0,0.27,-3.71,0,0,0,0,0,0,0,0,-0.5,0,69,78,0,0,0,0,0,0,0,0
14610,0,0,0.65,927.77,3730,-480.66,-0.13,0,0.27,-3.71,0,-0.01,0.01,0.01,0.01,0,-0.01,0.01,-0.5,0,69,78,0,0,0,0,0,0,0,0
14620,0,0,0.65,927.77,3730,-480.66,-0.13,0,0.27,-3.71,0,-0.01,0.01,0.01,0.01,0,-0.01,0.01,-0.5,0,69,78,0,0,0,0,0,0,0,0
14630,0,0,0.65,927.77,3730,-480.66,-0.13,0,0.27,-3.71,0,-0.01,0.01,0.01,0.01,0,-0.01,0.01,-0.5,0,69,78,0,0,0,0,0,0,0,0
14640,0,0,0.42,913.02,3730,-482.16,-0.17,0,-1.11,-0.83,0.01,-0.01,0.01,0.01,0.01,0,-0.01,0.01,0,0,80,80.5,0,0,0,0,0,0,0,0
14650,0,0,0.42,913.02,3730,-482.16,-0.17,0,-1.11,-0.83,0.01,-0.01,0.01,0.01,0.01,0,-0.01,0.01,0,0,80,80.5,0,0,0,0,0,0,0,0
14660,0,0,0.42,913.02,3730,-482.16,-0.17,0,-1.11,-0.83,0.01,0,0,0,0,0,0,0,0,0,80,80.5,0,0,0,0,0,0,0,0
14670,0,0,0.45,897.44,3730,-499.3,-0.14,-0.01,-3.09,-0.83,0.01,0,0,0,0,0,0,0,-0.5,0,30.5,80.5,0,0,0,0,0,0,0,0
14680,0,0,0.45,897.44,3730,-499.3,-0.14,-0.01,-3.09,-0.83,0.01,0,0,0,0,0,0,0,-0.5,0,30.5,80.5,0,0,0,0,0,0,0,0
14690,0,0,0.45,897.44,3730,-499.3,-0.14,-0.01,-3.09,-0.83,0.01,0,0,0,0,0,0,0,-0.5,0,30.5,80.5,0,0,0,0,0,0,0,0
14700,0,0,0.45,897.44,3730,-499.3,-0.14,-0.01,-3.09,-4.21,-0.01,0,0,0,0,0,0,0,-0.5,0,30.5,13,0,0,0,0,0,0,0,0
14710,0,0,0.45,897.44,3730,-499.3,-0.14,-0.01,-3.09,-4.21,-0.01,0,0,0.01,-0.02,0,0,-0.01,-0.5,0,30.5,13,0,0,0,0,0,0,0,0
14720,0,0,0.45,897.44,3730,-499.3,-0.14,-0.01,-3.09,-4.21,-0.01,0,0,0.01,-0.02,0,0,-0.01,-0.5,0,30.5,13,0,0,0,0,0,0,0,0
14730,0,0,0.45,897.44,3730,-499.3,-0.14,-0.01,-3.09,-4.21,-0.01,0,0,0.01,-0.02,0,0,-0.01,-0.5,0,30.5,13,0,0,0,0,0,0,0,0
14740,0,0,-0.5,866.04,3730,-501.46,-0.15,0,-2.33,-2.02,0,0,0,0.01,-0.02,0,0,-0.01,0,0,31,31,0,0,0,0,0,0,0,0
14750,0,0,-0.5,866.04,3730,-501.46,-0.15,0,-2.33,-2.02,0,0.01,0,-0.01,0,-0.01,0,-0.01,0,0,31,31,0,0,0,0,0,0,0,0
14760,0,0,-0.5,866.04,3730,-501.46,-0.15,0,-2.33,-2.02,0,0.01,0,-0.01,0,-0.01,0,-0.01,0,0,31,31,0,0,0,0,0,0,0,0
14770,0,0,-0.5,866.04,3730,-501.46,-0.15,0,-2.33,-2.02,0,0.01,0,-0.01,0,-0.01,0,-0.01,0,0,31,31,0,0,0,0,0,0,0,0
14780,0,0,0.16,835.62,3730,-512.46,-0.15,0,-4.16,-2.96,0,-0.01,-0.01,0,0,-0.01,0,-0.01,0,0,8.5,38,0,0,0,0,0,0,0,0
14790,0,0,0.16,835.62,3730,-512.46,-0.15,0,-4.16,-2.96,0,-0.01,-0.01,0,0,-0.01,0,-0.01,0,0,8.5,38,0,0,0,0,0,0,0,0
14800,0,0,0.16,835.62,3730,-512.46,-0.15,0,-4.16,-2.96,0,-0.01,-0.01,0,-0.01,-0.01,-0.01,0,0,0,8.5,38,0,0,0,0,0,0,0,0
14810,0,0,0.16,835.62,3730,-512.46,-0.15,0,-4.16,-2.96,0,-0.01,-0.01,0,-0.01,-0.01,-0.01,0,0,0,8.5,38,0,0,0,0,0,0,0,0
14820,0,0,0.16,835.62,3730,-512.46,-0.15,0,-4.16,-2.96,0,-0.01,-0.01,0,-0.01,-0.01,-0.01,0,0,0,8.5,38,0,0,0,0,0,0,0,0
14830,0,0,-0.7,819.67,3730,-486.15,-0.14,0,-2.69,-2.96,0,-0.01,-0.01,0,-0.01,-0.01,-0.01,0,0,0,41,38,0,0,0,0,0,0,0,0
14840,0,0,-0.7,819.67,3730,-486.15,-0.14,0,-2.69,-2.96,0,-0.01,-0.01,0,-0.01,-0.01,-0.01,0,0,0,41,38,0,0,0,0,0,0,0,0
14850,0,0,-0.7,819.67,3730,-486.15,-0.14,0,-2.69,-2.98,0,0,-0.01,-0.01,0,0,0.01,0,0,0,41,33.5,0,0,0,0,0,0,0,0
14860,0,0,-0.7,819.67,3730,-486.15,-0.14,0,-2.69,-2.98,0,0,-0.01,-0.01,0,0,0.01,-0.01,0,0,41,33.5,0,0,0,0,0,0,0,0
14870,0,0,-0.7,819.67,3730,-486.15,-0.14,0,-2.69,-2.98,0,0,-0.01,-0.01,0,0,0.01,-0.01,0,0,41,33.5,0,0,0,0,0,0,0,0
14880,0,0,0.59,788.36,3730,-508.37,-0.13,0,-3.01,-2.38,0.01,0,-0.01,-0.01,0,0,0.01,-0.01,0,0,76,81,0,0,0,0,0,0,0,0
14890,0,0,0.59,788.36,3730,-508.37,-0.13,0,-3.01,-2.38,0.01,0,0,0,0,0.01,0,0,0,0,76,81,0,0,0,0,0,0,0,0
14900,0,0,0.59,788.36,3730,-508.37,-0.13,0,-3.01,-2.38,0.01,0,0,0,0,0.01,0,0,0,0,76,81,0,0,0,0,0,0,0,0
14910,0,0,0.59,788.36,3730,-508.37,-0.13,0,-3.01,-2.38,0.01,0,0,0,0,0.01,0,0,0,0,76,81,0,0,0,0,0,0,0,0
14920,0,0,-0.26,773.09,3730,-467.58,-0.14,0.01,-0.9,-2.38,0.01,0,0,0,0,0.01,0,0,0,0,139,81,0,0,0,0,0,0,0,0
14930,0,0,-0.26,773.09,3730,-467.58,-0.14,0.01,-0.9,-2.38,0.01,0,0,0,0,0.01,0,0,0,0,139,81,0,0,0,0,0,0,0,0
14940,0,0,-0.26,773.09,3730,-467.58,-0.14,0.01,-0.9,0,-0.01,-0.01,0.01,0,0.01,0,0.01,0,0,0,139,0,0,0,0,0,0,0,0,0
14950,0,0,-0.26,773.09,3730,-467.58,-0.14,0.01,-0.9,0,-0.01,-0.01,0.01,0,0.01,0,0.01,0,0,0,139,0,0,0,0,0,0,0,0,0
14960,0,0,-0.26,773.09,3730,-467.58,-0.14,0.01,-0.9,0,-0.01,-0.01,0.01,0,0.01,0,0.01,0,0,0,139,0,0,0,0,0,0,0,0,0
14970,0,0,0.38,740.66,3730,-513.36,-0.14,0,-2.16,0,-0.01,-0.01,0.01,0,0.01,0,0.01,0,0,0,134,0,0,0,0,0,0,0,0,0
14980,0,0,0.38,740.66,3730,-513.36,-0.14,0,-2.16,0,-0.01,-0.01,0.01,0,0.01,0,0.01,0,0,0,134,0,0,0,0,0,0,0,0,0
14990,0,0,0.38,740.66,3730,-513.36,-0.14,0,-2.16,0,0,0,0.01,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0
15000,0,0,-0.47,725.27,3730,-516.81,-0.14,0,-2.16,0,0,0,0.01,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0
15010,0,0,-0.47,725.27,3730,-516.81,-0.14,0,-2.16,0,0,0,0.01,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0
15020,0,0,-0.47,725.27,3730,-516.81,-0.13,0.01,-0.63,0.01,0,0,0.01,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0
15030,0,0,-0.47,725.27,3730,-516.81,-0.13,0.01,-0.63,0.01,0,0,0,0,0,-0.01,0.01,0,0,0,163,0,0,0,0,0,0,0,0,0
15040,0,0,-0.47,725.27,3730,-516.81,-0.13,0.01,-0.63,0.01,0,0,0,0,0,-0.01,0.01,0,0,0,163,0,0,0,0,0,0,0,0,0
15050,0,0,-0.47,725.27,3730,-516.81,-0.13,0.01,-0.63,0.01,0,0,0,0,0,-0.01,0.01,0,0,0,163,0,0,0,0,0,0,0,0,0
15060,0,0,0.31,694.48,3730,-540.72,-0.13,0,0.41,0,0,0,0,0,0,-0.01,0.01,0,0,0,176,0,0,0,0,0,0,0,0,0
15070,0,0,0.31,694.48,3730,-540.72,-0.13,0,0.41,0,0,0,0,0,0,-0.01,0.01,0,0,0,176,0,0,0,0,0,0,0,0,0
15080,0,0,0.31,694.48,3730,-540.72,-0.13,0,0.41,0,0,0,0,-0.01,0.01,0,0.01,0,0,0,176,0,0,0,0,0,0,0,0,0
15090,0,0,0.31,694.48,3730,-540.72,-0.13,0,0.41,0,0,0,0,-0.01,0.01,0,0.01,0,0,0,176,0,0,0,0,0,0,0,0,0
15100,0,0,-0.53,679.09,3730,-521.96,-0.13,0,-3.06,0.01,0.01,-0.01,-0.01,-0.01,0.01,0,0.01,0,0,0,132,0,0,0,0,0,0,0,0,0
15110,0,0,-0.53,679.09,3730,-521.96,-0.13,0,-3.06,0.01,0.01,-0.01,-0.01,-0.01,0.01,0,0.01,0,0,0,132,0,0,0,0,0,0,0,0,0
15120,0,0,-0.53,679.09,3730,-521.96,-0.13,0,-3.06,0.01,0.01,-0.01,-0.01,-0.01,0.01,0,0.01,0,0,0,132,0,0,0,0,0,0,0,0,0
15130,0,0,-0.53,679.09,3730,-521.96,-0.13,0,-3.06,0.01,0.01,-0.01,-0.01,0,0.01,0,0.01,0,0,0,132,0,0,0,0,0,0,0,0,0
15140,0,0,-0.53,679.09,3730,-521.96,-0.13,0,-3.06,0.01,0.01,-0.01,-0.01,0,0.01,0,-0.01,0,0,0,132,0,0,0,0,0,0,0,0,0
15150,0,0,-0.53,679.09,3730,-521.96,-0.13,0,-3.06,0.01,0.01,-0.01,-0.01,0,0.01,0,-0.01,0,0,0,132,0,0,0,0,0,0,0,0,0
15160,0,0,-0.13,647.41,3730,-479.08,-0.13,0,-3.06,0.01,0.01,-0.01,-0.01,0,0.01,0,-0.01,0,0,0,132,0,0,0,0,0,0,0,0,0
15170,0,0,-0.13,647.41,3730,-479.08,-0.14,-0.01,0.09,0.01,0,0,0,0,0,0,-0.01,0,-0.5,0,171.5,0,0,0,0,0,0,0,0,0
15180,0,0,-0.13,647.41,3730,-479.08,-0.14,-0.01,0.09,0.01,0,0,0,0,0,0,0,0.01,-0.5,0,171.5,0,0,0,0,0,0,0,0,0
15190,0,0,-0.13,647.41,3730,-479.08,-0.14,-0.01,0.09,0.01,0,0,0,0,0,0,0,0.01,-0.5,0,171.5,0,0,0,0,0,0,0,0,0
15200,0,0,0.22,632.32,3730,-484.93,-0.14,0,0.09,0.01,0,0,0,0,0,0,0,0.01,-0.5,0,171.5,0,0,0,0,0,0,0,0,0
15210,0,0,0.22,632.32,3730,-484.93,-0.14,0,0.09,0.01,0,0,0,0,0,0,0,0.01,-0.5,0,171.5,0,0,0,0,0,0,0,0,0
15220,0,0,0.22,632.32,3730,-484.93,-0.14,0,-1.93,0,0.01,0.02,0.01,-0.01,0,0,0.01,0,-0.5,0,137.5,0,0,0,0,0,0,0,0,0
15230,0,0,0.22,632.32,3730,-484.93,-0.14,0,-1.93,0,0.01,0.02,0.01,-0.01,0,0,0.01,0,-0.5,0,137.5,0,0,0,0,0,0,0,0,0
15240,0,0,0.22,632.32,3730,-484.93,-0.14,0,-1.93,0,0.01,0.02,0.01,-0.01,0,0,0.01,0,-0.5,0,137.5,0,0,0,0,0,0,0,0,0
15250,0,0,-0.42,601.77,3730,-450.62,-0.12,-0.04,-0.72,0,0.01,0.02,0.01,-0.01,0,0,0.01,0,0,0,137.5,0,0,0,0,0,0,0,0,0
15260,0,0,-0.42,601.77,3730,-450.62,-0.12,-0.04,-0.72,0.01,0,0,0,0.01,0,0,0.01,0,0,0,131,0,0,0,0,0,0,0,0,0
15270,0,0,-0.42,601.77,3730,-450.62,-0.12,-0.04,-0.72,0.01,0,0,0,0.01,0,0,0.01,0,0,0,131,0,0,0,0,0,0,0,0,0
15280,0,0,-0.42,601.77,3730,-450.62,-0.12,-0.04,-0.72,0.01,0,0,0,0.01,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0
15290,0,0,-0.42,601.77,3730,-450.62,-0.12,-0.04,-0.72,0.01,0,0,0,0.01,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0
15300,0,0,-0.4,586.36,3730,-461.58,-0.13,-4.76,-4.71,0.01,0,0,0,0.01,0,0,0,0,0.5,39.5,38,0,0,0,0,0,0,0,0,0
15310,0,0,-0.4,586.36,3730,-461.58,-0.13,-4.76,-4.71,0,0,0,-0.01,0.01,-0.01,-0.01,0.01,0,0.5,39.5,38,0,0,0,0,0,0,0,0,0
15320,0,0,-0.4,586.36,3730,-461.58,-0.13,-4.76,-4.71,0,0,0,-0.01,0.01,-0.01,-0.01,0.01,0,0.5,39.5,38,0,0,0,0,0,0,0,0,0
15330,0,0,-0.4,586.36,3730,-461.58,-0.13,-4.76,-4.71,0,0,0,-0.01,0.01,-0.01,-0.01,0.01,0,0.5,39.5,38,0,0,0,0,0,0,0,0,0
15340,0,0,-0.4,586.36,3730,-461.58,-0.13,-4.76,-4.71,0,0,0,-0.01,0.01,-0.01,-0.01,0.01,0,0.5,39.5,38,0,0,0,0,0,0,0,0,0
15350,0,0,-0.81,556.17,3730,-443.46,-0.11,-1.71,-1.51,0,0,0,-0.01,0.01,-0.01,-0.01,0.01,0,0.5,66,38,0,0,0,0,0,0,0,0,0
15360,0,0,-0.81,556.17,3730,-443.46,-0.11,-1.71,-1.51,0,0,0.01,0,0,0.01,0,0.01,0,0.5,66,62.5,0,0,0,0,0,0,0,0,0
15370,0,0,-0.81,556.17,3730,-443.46,-0.11,-1.71,-1.51,0,0,0.01,0,0,0.01,0,0,-0.01,0.5,66,62.5,0,0,0,0,0,0,0,0,0
15380,0,0,-0.81,556.17,3730,-443.46,-0.11,-1.71,-1.51,0,0,0.01,0,0,0.01,0,0,-0.01,0.5,66,62.5,0,0,0,0,0,0,0,0,0
15390,0,0,-0.05,541.27,3730,-449.42,-0.11,-4.3,-1.51,0,0,0.01,0,0,0.01,0,0,-0.01,0.5,10,62.5,0,0,0,0,0,0,0,0,0
15400,0,0,-0.05,541.27,3730,-449.42,-0.11,-4.3,-4.52,0,0,0,-0.01,-0.01,0.01,0,0,-0.01,0.5,10,4,0,0,0,0,0,0,0,0,0
15410,0,0,-0.05,541.27,3730,-449.42,-0.11,-4.3,-4.52,0,0,0,-0.01,-0.01,0.01,0,0,-0.01,0.5,10,4,0,0,0,0,0,0,0,0,0
15420,0,0,-0.05,541.27,3730,-449.42,-0.11,-4.3,-4.52,0,0,0,-0.01,-0.01,0.01,0.01,-0.01,0,0.5,10,4,0,0,0,0,0,0,0,0,0
15430,0,0,-0.63,510.15,3730,-463.31,-0.1,-2.22,-2.07,0,0.01,0,-0.01,-0.01,0.01,0.01,-0.01,0,0.5,34,36.5,0,0,0,0,0,0,0,0,0
15440,0,0,-0.63,510.15,3730,-463.31,-0.1,-2.22,-2.07,0,0.01,0,-0.01,-0.01,0.01,0.01,-0.01,0,0.5,34,36.5,0,0,0,0,0,0,0,0,0
15450,0,0,-0.63,510.15,3730,-463.31,-0.1,-2.22,-2.07,0,0.01,0,-0.01,-0.01,0.01,0.01,-0.01,0,0.5,34,36.5,0,0,0,0,0,0,0,0,0
15460,0,0,-0.63,510.15,3730,-463.31,-0.1,-2.22,-2.07,0,0.01,0,-0.01,0,0,0,-0.01,0,0.5,34,36.5,0,0,0,0,0,0,0,0,0
15470,0,0,-0.63,510.15,3730,-463.31,-0.1,-2.22,-2.07,0,0.01,0,-0.01,0,0,0,-0.01,0,0.5,34,36.5,0,0,0,0,0,0,0,0,0
15480,0,0,0.18,494.5,3730,-477.96,-0.09,-3.59,-2.07,0,0.01,0,-0.01,0,0,0,-0.01,0,0.5,27.5,36.5,0,0,0,0,0,0,0,0,0
15490,0,0,0.18,494.5,3730,-477.96,-0.09,-3.59,-2.07,0,0.01,0,-0.01,0,0,0,-0.01,0,0.5,27.5,36.5,0,0,0,0,0,0,0,0,0
15500,0,0,0.18,494.5,3730,-477.96,-0.09,-3.59,-3,0,0,0,-0.01,-0.01,-0.01,-0.01,0,0,0.5,27.5,41.5,0,0,0,0,0,0,0,0,0
15510,0,0,0.18,494.5,3730,-477.96,-0.09,-3.59,-3,0,0,0,-0.01,-0.01,-0.01,-0.01,0,-0.01,0.5,27.5,41.5,0,0,0,0,0,0,0,0,0
15520,0,0,0.18,494.5,3730,-477.96,-0.09,-3.59,-3,0,0,0,-0.01,-0.01,-0.01,-0.01,0,-0.01,0.5,27.5,41.5,0,0,0,0,0,0,0,0,0
15530,0,0,-0.71,462.21,3730,-490.05,-0.11,-0.52,-3,0,0,0,-0.01,-0.01,-0.01,-0.01,0,-0.01,0,27.5,41.5,0,0,0,0,0,0,0,0,0
15540,0,0,-0.71,462.21,3730,-490.05,-0.11,-0.52,-3,0,0,0,-0.01,-0.01,-0.01,-0.01,0,-0.01,0,27.5,41.5,0,0,0,0,0,0,0,0,0
15550,0,0,-0.07,430.94,3730,-523.29,-0.13,0.01,0.01,0,0,0,-0.01,-0.01,0,-0.01,0.01,0,-0.5,153,0,0,0,0,0,0,0,0,0,0
15560,0,0,-0.07,430.94,3730,-523.29,-0.13,0.01,0.01,0,0,0,-0.01,-0.01,0,-0.01,0.01,0,-0.5,153,0,0,0,0,0,0,0,0,0,0
15570,0,0,-0.07,430.94,3730,-523.29,-0.13,0.01,0.01,0,0,0,-0.01,-0.01,0,-0.01,0.01,0,-0.5,153,0,0,0,0,0,0,0,0,0,0
15580,0,0,-0.07,430.94,3730,-523.29,-0.13,0.01,0.01,0,0,0,-0.01,-0.01,0,-0.01,0.01,0,-0.5,153,0,0,0,0,0,0,0,0,0,0
15590,0,0,-0.07,430.94,3730,-523.29,-0.13,0.01,0.01,0,0,0,-0.01,-0.01,0,-0.01,0.01,0,-0.5,153,0,0,0,0,0,0,0,0,0,0
15600,0,0,-0.07,430.94,3730,-523.29,-0.13,0.01,0.01,0,0,0,-0.01,-0.01,0,-0.01,0.01,0,-0.5,153,0,0,0,0,0,0,0,0,0,0
15610,0,0,-0.07,430.94,3730,-523.29,-0.13,0.01,0.01,0,0,0,-0.01,-0.01,0,-0.01,0.01,0,-0.5,153,0,0,0,0,0,0,0,0,0,0
15620,0,0,-0.07,430.94,3730,-523.29,-0.13,0.01,0.01,0,0,0,-0.01,0,0.01,-0.01,0.02,0,-0.5,153,0,0,0,0,0,0,0,0,0,0
15630,0,0,-0.07,430.94,3730,-523.29,-0.13,0.01,0.01,0,0,0,-0.01,0,0.01,-0.01,0.02,0,-0.5,153,0,0,0,0,0,0,0,0,0,0
15640,0,0,-0.07,430.94,3730,-523.29,-0.13,0.01,0.01,0,0,0,-0.01,0,0.01,-0.01,0.02,0,-0.5,153,0,0,0,0,0,0,0,0,0,0
15650,0,0,-0.14,415.83,3730,-480.47,-0.13,-2.15,-0.01,0,0,0,-0.01,0,0.01,-0.01,0.02,0,-0.5,137.5,0,0,0,0,0,0,0,0,0,0
15660,0,0,-0.14,415.83,3730,-480.47,-0.13,-2.15,-0.01,0,0,0.01,0,0,0.01,0,-0.01,-0.01,-0.5,137.5,0,0,0,0,0,0,0,0,0,0
15670,0,0,-0.14,415.83,3730,-480.47,-0.13,-2.15,-0.01,0,0,0.01,0,0,0.01,0,-0.01,-0.01,-0.5,137.5,0,0,0,0,0,0,0,0,0,0
15680,0,0,-0.14,415.83,3730,-480.47,-0.13,-2.15,-0.01,0,0,0.01,0,0,0.01,0,-0.01,-0.01,-0.5,137.5,0,0,0,0,0,0,0,0,0,0
15690,0,0,-0.19,384.17,384,-496.59,-0.13,-2.15,-0.01,0,0,0.01,0,0,0.01,0,-0.01,-0.01,-0.5,137.5,0,0,0,0,0,0,0,0,0,0
15700,0,0,-0.19,384.17,384,-496.59,-0.13,-3.86,0,0,0,0,0,0,0.01,0,-0.01,-0.01,1,-4,0,0,0,0,0,0,0,0,0,0
15710,0,0,-0.19,384.17,384,-496.59,-0.13,-3.86,0,0,0,0,0,-0.01,-0.01,0,-0.01,0,1,-4,0,0,0,0,0,0,0,0,0,0
15720,0,0,-0.19,384.17,384,-496.59,-0.13,-3.86,0,0,0,0,0,-0.01,-0.01,0,-0.01,0,1,-4,0,0,0,0,0,0,0,0,0,0
15730,0,0,-0.19,384.17,384,-496.59,-0.13,-3.86,0,0,0,0,0,-0.01,-0.01,0,-0.01,0,1,-4,0,0,0,0,0,0,0,0,0,0
15740,0,0,-0.19,384.17,384,-496.59,-0.13,-3.86,0,0,0,0,0,-0.01,-0.01,0,-0.01,0,1,-4,0,0,0,0,0,0,0,0,0,0
15750,0,0,0.22,384.15,384,1.29,-0.1,0.29,0,0,0,0,0,-0.01,-0.01,0,-0.01,0,0.5,-8.5,0,0,0,0,0,0,0,0,0,0
15760,0,0,0.22,384.15,384,1.29,-0.1,0.29,0,0,-0.01,0,-0.01,-0.02,0.01,0,0,0,0.5,-8.5,0,0,0,0,0,0,0,0,0,0
15770,0,0,0.22,384.15,384,1.29,-0.1,0.29,0,0,-0.01,0,-0.01,-0.02,0.01,0,0,0,0.5,-8.5,0,0,0,0,0,0,0,0,0,0
15780,0,0,0.22,384.15,384,1.29,-0.1,0.29,0,0,-0.01,0,-0.01,-0.02,0.01,0,0,0,0.5,-8.5,0,0,0,0,0,0,0,0,0,0
15790,-0.01,0,-0.16,384.09,384,-4.51,-0.11,0.29,0,0,-0.01,0,-0.01,-0.02,0.01,0,0,0,0.5,-8.5,0,0,0,0,0,0,0,0,0,0
15800,-0.01,0,-0.16,384.09,384,-4.51,-0.11,0.29,0,0,-0.01,0,-0.01,-0.02,0.01,0,0,0,0.5,-8.5,0,0,0,0,0,0,0,0,0,0
15810,-0.01,0,-0.16,384.09,384,-4.51,-0.11,-0.04,0,0,0,0,0,0,0,0,0,0,0.5,-9.5,0,0,0,0,0,0,0,0,0,0
15820,-0.01,0,-0.16,384.09,384,-4.51,-0.11,-0.04,0,0,0,0,0,0,0,0,0,0.01,0.5,-9.5,0,0,0,0,0,0,0,0,0,0
15830,-0.01,0,-0.16,384.09,384,-4.51,-0.11,-0.04,0,0,0,0,0,0,0,0,0,0.01,0.5,-9.5,0,0,0,0,0,0,0,0,0,0
15840,-0.01,0,-0.46,384.09,384,-1.83,-0.11,-0.04,0,0,0,0,0,0,0,0,0,0.01,0.5,-9.5,0,0,0,0,0,0,0,0,0,0
15850,-0.01,0,-0.46,384.09,384,-1.83,-0.1,-0.13,-0.01,0,0,0,0,0,0,0,0,0.01,0.5,-9,0,0,0,0,0,0,0,0,0,0
15860,-0.01,0,-0.46,384.09,384,-1.83,-0.1,-0.13,-0.01,0,0,0,0,0,0,0,0,0.01,0.5,-9,0,0,0,0,0,0,0,0,0,0
15870,-0.01,0,-0.46,384.09,384,-1.83,-0.1,-0.13,-0.01,0,0,0,0,0,0.01,0,0,0,0.5,-9,0,0,0,0,0,0,0,0,0,0
15880,-0.01,0,-0.46,384.09,384,-1.83,-0.1,-0.13,-0.01,0,0,0,0,0,0.01,0,0,0,0.5,-9,0,0,0,0,0,0,0,0,0,0
15890,-0.01,0,-0.46,384.09,384,-1.83,-0.1,-0.13,-0.01,0,0,0,0,0,0.01,0,0,0,0.5,-9,0,0,0,0,0,0,0,0,0,0
15900,-0.01,0,-0.46,384.09,384,-1.83,-0.1,-0.13,-0.01,0,0,0,0,0,0.01,0,0,0,0.5,-9,0,0,0,0,0,0,0,0,0,0
15910,0,0,-0.02,384.09,384,-0.09,-0.1,-0.18,0,0,-0.01,0,0,0,0.01,0,0,0,0.5,-8.5,0,0,0,0,0,0,0,0,0,0
15920,0,0,-0.02,384.09,384,-0.09,-0.1,-0.18,0,0,-0.01,0,0,0,0.01,0,0,0,0.5,-8.5,0,0,0,0,0,0,0,0,0,0
